ram_generation,brand,capacity_gb,bus_speed_mhz,unit_type,mpn,is_bulk_server,product_id
DDR5,Samsung,16.0,5600.0,Single,M425R2GA3PB0-CWMOL,0,1042
DDR5,ADATA,16.0,5600.0,Single,AX5U5600C3616GBB20,0,1043
DDR5,Other,16.0,6000.0,Dual Kit,F5-6000J3636F16GX2-TZ5RK,0,1044
DDR5,Corsair,64.0,5600.0,Bulk,CMH5X32G2B56Z40A2,0,1045
DDR5,Corsair,48.0,6000.0,Dual Kit,CMP48GX5M2B6000C30,0,1046
DDR5,Crucial,8.0,5600.0,Single,CT8G56C46U5,0,1047
DDR5,Corsair,64.0,5200.0,Single,CMK64GX5M2B5200C40W,0,1048
DDR5,Kingston,32.0,5600.0,Dual Kit,"KF556S40IBK232, KF556S40IBK2",0,1049
DDR5,Samsung,16.0,5600.0,Single,M321R2GA3BB6-CQKDG,1,1050
DDR5,Kingston,64.0,5600.0,Dual Kit,Unknown,0,1051
DDR5,ADATA,16.0,6000.0,Single,AX5U6000C4816G-SLABRBK,0,1052
DDR5,Corsair,32.0,5200.0,Dual Kit,CMT32GX5M2B5200C40W,0,1053
DDR5,Corsair,48.0,7000.0,Dual Kit,"CMKC96GX6M4X7000C36, ABBAT5080CCCQX",0,1054
DDR5,SK Hynix,32.0,4800.0,Single,MCR08C2MEBSSA8N-BA,0,1055
DDR5,Crucial,32.0,5600.0,Single,5600MTS,0,1056
DDR5,G.Skill,32.0,8000.0,Dual Kit,Unknown,0,1057
DDR5,Samsung,16.0,4800.0,Single,M425R2GA3BB0-CQKOL,1,1058
DDR5,Other,32.0,6400.0,Dual Kit,"TMXSAL1664832KWK, 6400MHZ, CL32",0,1059
DDR5,Patriot,32.0,5600.0,Dual Kit,PVVR532G560C36K,0,1060
DDR5,Kingston,32.0,6400.0,Dual Kit,Unknown,0,1061
DDR5,Other,64.0,6400.0,Dual Kit,Does not apply,0,1062
DDR5,Team Group,16.0,7200.0,Single,CTCED516G7200HC34ABK,0,1063
DDR5,Corsair,32.0,6400.0,Single,Unknown,0,1064
DDR5,G.Skill,64.0,6000.0,Dual Kit,Unknown,0,1065
DDR5,T-FORCE,32.0,5200.0,Dual Kit,FF4D516G5200HC40CBK,0,1066
DDR5,Klevv,48.0,6400.0,Single,Unknown,0,1067
DDR5,Crucial,64.0,4800.0,Dual Kit,CT2K32G48C40U5,0,1068
DDR5,Kingston,32.0,6000.0,Dual Kit,KF560C36BBEK2-32,0,1069
DDR5,Other,32.0,5600.0,Dual Kit,Unknown,0,1070
DDR5,Other,64.0,4800.0,Dual Kit,Unknown,1,1071
DDR5,SK Hynix,32.0,5600.0,Dual Kit,HMCG78AGBUA084N-BA,0,1072
DDR5,Unbranded,,5600.0,Single,Unknown,0,1073
DDR5,Other,32.0,6000.0,Dual Kit,Unknown,0,1074
DDR5,G.Skill,32.0,5600.0,Single,F5-5600J3036D16GX2-TZ5NR,0,1075
DDR5,T-FORCE,32.0,6000.0,Dual Kit,FF3D516G6000HC38A8BK,0,1076
DDR5,Crucial,48.0,5600.0,Single,CP48G56C46U5,0,1077
DDR5,XPG,32.0,5200.0,Dual Kit,AX5U5200C3816G-DCLARBK,0,1078
DDR5,Patriot,16.0,5600.0,Single,"PVER516G56C38W, PVER516G60C42W, PVER516G60C30W",0,1079
DDR5,Crucial,8.0,5600.0,Single,"CT16G48C40U5, CT8G56C46S5",0,1080
DDR5,Corsair,48.0,6400.0,Single,CMP96GX5M2B6400C32,0,1081
DDR5,Corsair,32.0,6000.0,Dual Kit,"CMH32GX5M2E6000C36W, A7G0B53600AWTS",0,1082
DDR5,Kingston,32.0,5600.0,Dual Kit,KF556C40BBAK2-32,0,1083
DDR5,Team Group,32.0,6000.0,Dual Kit,FF3D516G000HC38JBK,0,1084
DDR5,G.Skill,32.0,7200.0,Dual Kit,F5-7200J3445G16GX2-TZ5RK,0,1085
DDR5,G.Skill,32.0,5200.0,Dual Kit,F5-5200J4040A16GX2-RS5K,0,1086
DDR5,Kingston,32.0,6000.0,Single,Unknown,0,1087
DDR5,Corsair,128.0,6400.0,Bulk,CMH64GX5M2B4600C32,0,1088
DDR5,Samsung,16.0,4800.0,Single,"M425R2GA3BB0-CQKOL, M425R2GA3BB0-CQK",0,1089
DDR5,Other,32.0,6000.0,Dual Kit,TMXSAO1660836KKK,0,1090
DDR5,Crucial,96.0,5600.0,Dual Kit,CP48G56C46U5,0,1091
DDR5,XPG,16.0,5200.0,Single,Unknown,0,1092
DDR5,Corsair,32.0,5600.0,Single,Unknown,0,1093
DDR5,XPG,32.0,6000.0,Dual Kit,AX5U6000C4816GBLABRBK,0,1094
DDR5,Silicon Power,32.0,6000.0,Dual Kit,SPO032GXLWU60AFDH,0,1095
DDR5,Patriot,32.0,6000.0,Dual Kit,PVVR532G600C36K,0,1096
DDR5,Other,32.0,5200.0,Dual Kit,GAVSG532GB520038BD,0,1097
DDR5,Kingston,16.0,5600.0,Single,KF556C36BBEA-16,0,1098
DDR5,PNY,32.0,6400.0,Dual Kit,MD32GK2D5640036XR,0,1099
DDR5,Other,32.0,5200.0,Bulk,NMGD516F81-5200NI00,0,1100
DDR5,Other,32.0,5600.0,Single,Unknown,0,1101
DDR5,Samsung,16.0,5600.0,Single,M425R2GA3PB0-CWM,0,1102
DDR5,Team Group,32.0,5200.0,Single,FF4D516G5200HC40CBK,0,1103
DDR5,Samsung,16.0,5600.0,Dual Kit,Does Not Apply,0,1104
DDR5,Samsung,32.0,5600.0,Dual Kit,M425R2GA3PB0,0,1105
DDR5,Crucial,16.0,4800.0,Single,CT16G48C40S5,0,1106
DDR5,Corsair,96.0,5200.0,Dual Kit,CMK192GX5M4B5200C38,0,1107
DDR5,Kingston,16.0,5600.0,Single,KF556C40BB-16,0,1108
DDR5,Patriot,32.0,6000.0,Single,PVV532G60C30-9DE00399,0,1109
DDR5,Kingston,64.0,5600.0,Dual Kit,KF556S40IBK2-64,0,1110
DDR5,Kingston,16.0,5200.0,Single,N16144-001,0,1111
DDR5,SK Hynix,48.0,6400.0,Dual Kit,HMCGJ8MHBVB333N AA,0,1112
DDR5,Crucial,16.0,5600.0,Single,CT16G56C46S5.C8D,0,1113
DDR5,Kingston,64.0,4800.0,Dual Kit,Unknown,1,1114
DDR5,XPG,16.0,6000.0,Single,AX5U6000C4816G-SLABBK,0,1115
DDR5,Dell,16.0,5600.0,Single,HMCG78AGBSA092N,0,1116
DDR5,Other,,6000.0,Bulk,Unknown,0,1117
DDR5,G.Skill,32.0,7200.0,Dual Kit,F5-7200J3445GX2-TZ5RS,0,1118
DDR5,Crucial,24.0,5600.0,Single,CT24G56C46S5.M8B1,0,1119
DDR5,Samsung,16.0,4800.0,Single,Unknown,0,1120
DDR5,Crucial,96.0,5600.0,Dual Kit,CT2K48G56C46S5,0,1121
DDR5,Other,32.0,5200.0,Dual Kit,Unknown,0,1122
DDR5,Other,32.0,5600.0,Dual Kit,KD5AGUA80-64A320J,0,1123
DDR5,XPG,32.0,5200.0,Dual Kit,AX5U5200C3816G-DCLAB,0,1124
DDR5,Corsair,32.0,6000.0,Single,Unknown,0,1125
DDR5,Patriot,16.0,5600.0,Dual Kit,PVV516G560C40K,0,1126
DDR5,Corsair,32.0,7000.0,Dual Kit,CMH32GX5M2X7000C34,0,1127
DDR5,XPG,32.0,6000.0,Bulk,AX5U6000C3616G-DTLABRBK,0,1128
DDR5,Kingston,64.0,6000.0,Dual Kit,KF560C36BBEAK264,0,1129
DDR5,Micron,32.0,5600.0,Single,MTC16C2085S1UC56BD1,0,1130
DDR5,Samsung,32.0,5600.0,Dual Kit,PC55600B,0,1131
DDR5,G.Skill,32.0,5200.0,Dual Kit,F5-5200J3636C16GX2-RS5K,0,1132
DDR5,SK Hynix,32.0,4800.0,Single,Unknown,0,1133
DDR5,SK Hynix,32.0,5600.0,Dual Kit,Unknown,0,1134
DDR5,G.Skill,128.0,6000.0,Dual Kit,F5-6000J3644D64GX2-FX5,0,1135
DDR5,Patriot,48.0,5600.0,Dual Kit,Unknown,0,1136
DDR5,Patriot,48.0,8000.0,Dual Kit,PVER548G80C36K,0,1137
DDR5,Kingston,32.0,5600.0,Dual Kit,"KF560C30BBEK2-16, KF552C36BBEA-16",0,1138
DDR5,XPG,16.0,5200.0,Dual Kit,AX5U5200C4216G-BLABRBK,0,1139
DDR5,G.Skill,32.0,7800.0,Dual Kit,Unknown,0,1140
DDR5,Other,16.0,5600.0,Single,PC5-44800,0,1141
DDR5,Crucial,16.0,4800.0,Single,Unknown,0,1142
DDR5,Team Group,16.0,5600.0,Bulk,Unknown,0,1143
DDR5,G.Skill,32.0,8000.0,Dual Kit,F5-8000J3848H16GX2-TZ5RK,0,1144
DDR5,Samsung,16.0,4800.0,Single,M323R2GA3BB0,0,1145
DDR5,Micron,128.0,5600.0,Single,"MTC40F2047S1RC56BB2, 128GB",1,1146
DDR5,PNY,32.0,6400.0,Dual Kit,MD32GK2D5640036XRGB,0,1147
DDR5,Samsung,16.0,4800.0,Single,M321R2GA3BB0CQKDG,0,1148
DDR5,Kingston,8.0,5600.0,Single,10015695,0,1149
DDR5,Crucial,8.0,4800.0,Single,CT8G48C40U5,0,1150
DDR5,Kingston,32.0,6000.0,Dual Kit,KF560C30BWEAK2-32,0,1151
DDR5,Corsair,96.0,5600.0,Single,CMSX16GX5M1A4800C40,0,1152
DDR5,Micron,16.0,5600.0,Bulk,Unknown,0,1153
DDR5,SK Hynix,16.0,4800.0,Single,HMCG78MEBUA081N,0,1154
DDR5,G.Skill,64.0,6000.0,Dual Kit,F5-6000J3636F32GX2-RS5K,0,1155
DDR5,SK Hynix,64.0,4800.0,Dual Kit,Unknown,0,1156
DDR5,Kingston,16.0,4800.0,Dual Kit,Unknown,0,1157
DDR5,HP,32.0,4800.0,Single,Unknown,0,1158
DDR5,Kingston,32.0,5600.0,Dual Kit,KF556C36BBEAK2-32,0,1159
DDR5,Kingston,16.0,5600.0,Single,KVR56S46BS8-16,0,1160
DDR5,G.Skill,32.0,5600.0,Single,F5-6000U3636E16GA2-TZ5K,0,1161
DDR5,G.Skill,32.0,6000.0,Dual Kit,F5-6000J3636F16GX2-TZ5RS,0,1162
DDR5,Crucial,64.0,4800.0,Dual Kit,CT32G48C40S5,0,1163
DDR5,Kingston,64.0,6000.0,Dual Kit,KF560C36BBEAK2-64,0,1164
DDR5,Crucial,64.0,5600.0,Dual Kit,CT2K32G56C46S5,0,1165
DDR5,Crucial,32.0,4800.0,Single,CT2K32G48C40S5,0,1166
DDR5,G.Skill,32.0,4800.0,Dual Kit,F5-4800S4039A16GX2-RS,0,1167
DDR5,Corsair,64.0,6000.0,Dual Kit,"CMH64GX5M2B6000C30, A77FT445070NJA",0,1168
DDR5,Corsair,64.0,5200.0,Dual Kit,CMT64GX5M2B5200C40W,0,1169
DDR5,G.Skill,32.0,6000.0,Dual Kit,F5-6000J3040F16GX2-RS5K,0,1170
DDR5,G.Skill,64.0,6400.0,Dual Kit,F5-6400J3239G32GX2-RS5K,0,1171
DDR5,Kingston,16.0,5600.0,Single,Unknown,0,1172
DDR5,Corsair,96.0,5600.0,Dual Kit,CMP96GX5M2B6600C32,0,1173
DDR5,Other,32.0,5600.0,Dual Kit,kf564c32rsak2-32,0,1174
DDR5,Other,16.0,6000.0,Dual Kit,Unknown,0,1175
DDR5,Corsair,32.0,5600.0,Dual Kit,CMH32GX5M2B5600C40K,0,1176
DDR5,Other,8.0,5600.0,Bulk,Unknown,0,1177
DDR5,Kingston,32.0,5200.0,Dual Kit,KF552C36BBEK2-32,0,1178
DDR5,Crucial,16.0,5600.0,Single,CT2K16G56C46S5,0,1179
DDR5,G.Skill,32.0,6400.0,Dual Kit,CL36,0,1180
DDR5,SK Hynix,16.0,4800.0,Dual Kit,HMCG66MEBSA092N BA,0,1181
DDR5,Kingston,512.0,5600.0,Bulk,KSM48R40BD464MD6,1,1182
DDR5,Micron,64.0,5600.0,Single,MTC40F2046S1RC48BA1,1,1183
DDR5,G.Skill,128.0,6000.0,Dual Kit,F5-6000J3444F64GX2-TZ5RK,0,1184
DDR5,Kingston,64.0,5600.0,Dual Kit,KF556C40BBAK2,0,1185
DDR5,Team Group,64.0,6000.0,Dual Kit,FF3D532G6000HC38ABK,0,1186
DDR5,Team Group,32.0,6000.0,Single,Unknown,0,1187
DDR5,Other,32.0,6000.0,Dual Kit,LD5U16G60C30BR-RGD,0,1188
DDR5,Crucial,64.0,5600.0,Dual Kit,Unknown,0,1189
DDR5,G.Skill,24.0,5200.0,Single,F5-5200J4040A24GX2-FX5,0,1190
DDR5,SK Hynix,,5600.0,Single,Unknown,0,1191
DDR5,Kingston,32.0,5600.0,Dual Kit,4402112-001.H00,0,1192
DDR5,Team Group,32.0,5200.0,Dual Kit,Unknown,0,1193
DDR5,Crucial,48.0,5600.0,Single,Unknown,0,1194
DDR5,Team Group,38.0,6000.0,Single,"FLBD516G6000HC38GBKT, FLBD516G6000HC38GBK",0,1195
DDR5,Samsung,8.0,4800.0,Bulk,"M425R1GB4BB0CQK, M425R1GB4BB0-CQKOL",0,1196
DDR5,Team Group,8.0,5200.0,Single,Unknown,0,1197
DDR5,Dell,32.0,4800.0,Single,SNPWMMC0C/32G,0,1198
DDR5,G.Skill,32.0,5600.0,Dual Kit,F5-5600U3636C16GX2-TZ5RK,0,1199
DDR5,G.Skill,32.0,5200.0,Dual Kit,F5-5200S3838A16GA2-RS,0,1200
DDR5,ADATA,32.0,5600.0,Single,Unknown,0,1201
DDR5,Samsung,32.0,5600.0,Dual Kit,M425R4GA3BB0-CQK,0,1202
DDR5,Team Group,32.0,6000.0,Dual Kit,ctccd516g6000hc48bk,0,1203
DDR5,Patriot,32.0,6000.0,Single,"PVER516G60C42W, PVER532G60C42W, PVER516G60C30W, PVER532G60C30W",0,1204
DDR5,Other,32.0,6000.0,Dual Kit,PVVR532G600C36K,0,1205
DDR5,Corsair,64.0,5600.0,Single,CMSX64GX5M2A5200C44,0,1206
DDR5,Samsung,32.0,4800.0,Single,M425R4GA3BB0-CQKOD,0,1207
DDR5,SK Hynix,16.0,4800.0,Single,Unknown,0,1208
DDR5,G.Skill,32.0,6800.0,Single,F5-6800J3445G16GX2-TZ5RK,0,1209
DDR5,Ramaxel,24.0,4800.0,Dual Kit,RMSB3400KB06IVF-4800,0,1210
DDR5,SK Hynix,32.0,6400.0,Dual Kit,HMCG78AHBVA327N,0,1211
DDR5,Kingston,8.0,5200.0,Single,KF552C40BBK2-16,0,1212
DDR5,G.Skill,48.0,9000.0,Dual Kit,Unknown,0,1213
DDR5,Micron,16.0,4800.0,Dual Kit,Unknown,0,1214
DDR5,Corsair,32.0,5200.0,Single,CMSX32GX5M1A5200C44,0,1215
DDR5,Samsung,32.0,4800.0,Dual Kit,M323R2GA3BB0CQK0L,0,1216
DDR5,Other,32.0,4800.0,Single,Unknown,1,1217
DDR5,G.Skill,32.0,6400.0,Dual Kit,F5-6400J3239G16GX2-TZ5RS,0,1218
DDR5,G.Skill,32.0,7200.0,Dual Kit,Unknown,0,1219
DDR5,G.Skill,128.0,6000.0,Bulk,F5-6000J3644D64GX4-TZ5NR,1,1220
DDR5,Kingston,8.0,5200.0,Single,"HP52U40S6HA-8FRAE, 9995805-E09.A00G-10279093",0,1221
DDR5,HP,16.0,4800.0,Single,Unknown,0,1222
DDR5,SK Hynix,16.0,4800.0,Single,"HMCG78MEBUA081N, 5M30Z71677",0,1223
DDR5,Other,32.0,5600.0,Single,"KTL-TS556D8-32G, 5600, 5600MHz, 5600 MHz, 5600 MT/s, 5600MT/s, Reg, Registered",1,1224
DDR5,G.Skill,32.0,6000.0,Single,F5-6000J3038F16GX2-TZ5NR,0,1225
DDR5,Corsair,64.0,6000.0,Dual Kit,CMH64GX5M2B6000C30,0,1226
DDR5,Crucial,32.0,4800.0,Single,CT32G48C40S5,0,1227
DDR5,G.Skill,96.0,5600.0,Dual Kit,Unknown,0,1228
DDR5,Corsair,16.0,4800.0,Single,CMK32GX5M2A4800C40,0,1229
DDR5,Dell,32.0,5600.0,Single,SNPWMMC0C/32G,0,1230
DDR5,Corsair,64.0,6000.0,Single,DDR56000,0,1231
DDR5,G.Skill,64.0,6000.0,Dual Kit,4509,0,1232
DDR5,Crucial,16.0,4800.0,Single,CT16G48C40U5,0,1233
DDR5,Kingston,16.0,6000.0,Dual Kit,KF560C30BBEAK2-16,0,1234
DDR5,Other,32.0,5600.0,Dual Kit,5M31L87360,0,1235
DDR5,Corsair,32.0,6000.0,Dual Kit,Unknown,0,1236
DDR5,G.Skill,32.0,6000.0,Dual Kit,F5-6000J3636F16GX2-TZ5RW,0,1237
DDR5,Corsair,16.0,6200.0,Dual Kit,CMH32GX5M2B5600C36,0,1238
DDR5,Crucial,32.0,4800.0,Single,CT32G48C40U5.C16A1,0,1239
DDR5,G.Skill,48.0,6400.0,Dual Kit,F5-6400J3648G24GX2-1Z5RK,0,1240
DDR5,Other,16.0,5200.0,Single,Unknown,0,1241
DDR5,Patriot,32.0,6000.0,Dual Kit,Unknown,0,1242
DDR5,G.Skill,48.0,7200.0,Dual Kit,F5-7200J3646F24GX2-TZ5RK,0,1243
DDR5,Crucial,64.0,5600.0,Dual Kit,CP2K32G56C46U5,0,1244
DDR5,Crucial,16.0,5600.0,Single,"CT16G56C46S5.M8H1, CT16G56C46S5",0,1245
DDR5,Kingston,32.0,6000.0,Dual Kit,KF560C30BBEK2-32,0,1246
DDR5,Team Group,16.0,6000.0,Dual Kit,ff3d516g6000hc38adc01,0,1247
DDR5,Patriot,64.0,6000.0,Single,"VEB532G6030KW, VEB532G6432KW, VEB532G7038KW, VEB564G6030KW, VEB564G6432KW",0,1248
DDR5,Corsair,16.0,4800.0,Single,CMSX16GX5M1A4800C40,0,1249
DDR5,Crucial,32.0,6400.0,Dual Kit,CP2K16G64C32U5W,0,1250
DDR5,Corsair,32.0,5200.0,Dual Kit,Dominator Platinum RGB,0,1251
DDR5,Corsair,,5600.0,Dual Kit,Unknown,0,1252
DDR5,Micron,8.0,4800.0,Single,MTC4C10163S1UC48BA1,0,1253
DDR5,XPG,32.0,6000.0,Dual Kit,AX5U6000C4816G-BLABRBK,0,1254
DDR5,Team Group,32.0,6000.0,Bulk,Unknown,0,1255
DDR5,Samsung,32.0,4800.0,Single,M425R4GA3BB0-CQK,0,1256
DDR5,Patriot,32.0,4800.0,Single,"PSD516G480081S, PSD532G48002S",0,1257
DDR5,Patriot,64.0,5200.0,Single,"PVVR532G560C36K, PVVR532G600C36K, PVVR532G600C30K, PVVR532G620C40K, PVVR532G640C32K, PVVR532G680C34K, PVVR548G600C36K, PVVR548G640C32K, PVVR564G560C40K, PVVR564G600C36K, PVVR564G600C30K",0,1258
DDR5,Corsair,96.0,5600.0,Dual Kit,CMH96GX5M2B5600C40,0,1259
DDR5,G.Skill,32.0,6800.0,Dual Kit,Unknown,0,1260
DDR5,Corsair,64.0,5600.0,Single,Unknown,0,1261
DDR5,G.Skill,64.0,6000.0,Dual Kit,F5-6000J3040G32GX2-TZ5NR,0,1262
DDR5,Kingston,32.0,5600.0,Dual Kit,KF552C40BBK2-32,0,1263
DDR5,Kingston,16.0,4800.0,Single,"KCP548SS8-16, KCP548SS816",0,1264
DDR5,Samsung,8.0,5600.0,Single,M323R1GB4PB0-CWM,0,1265
DDR5,Samsung,16.0,4800.0,Single,M425R2GA3BB0,0,1266
DDR5,Kingston,32.0,5600.0,Dual Kit,"KF556S40IBK232, KF556S40IBK2-32",0,1267
DDR5,Micron,32.0,4800.0,Dual Kit,MTC8C1084S1SC48BA1,0,1268
DDR5,SK Hynix,16.0,4800.0,Single,KMKM7M-HYM,0,1269
DDR5,Micron,16.0,5600.0,Dual Kit,Unknown,0,1270
DDR5,G.Skill,32.0,6400.0,Dual Kit,Unknown,0,1271
DDR5,SK Hynix,32.0,5600.0,Dual Kit,HMCG78AGBSA092N,1,1272
DDR5,G.Skill,64.0,6000.0,Dual Kit,F5-6000J3636F32GX2-FX5,0,1273
DDR5,Corsair,64.0,5200.0,Dual Kit,CMH64GX5M2B5200C40W,0,1274
DDR5,ADATA,16.0,5600.0,Single,Unknown,0,1275
DDR5,G.Skill,64.0,6000.0,Dual Kit,6000J2636H32GX2-TZ5NR,0,1276
DDR5,Corsair,32.0,5600.0,Dual Kit,CMT32GX5M2B5600C36,0,1277
DDR5,Team Group,32.0,6000.0,Dual Kit,FF4D516G6000HC38GBK,0,1278
DDR5,Corsair,96.0,6400.0,Bulk,CMP96GX5M4B6400C32,0,1279
DDR5,G.Skill,32.0,5600.0,Dual Kit,F5-6000J3636F16GA2-TZ5RK,0,1280
DDR5,Other,32.0,6000.0,Dual Kit,FLRD532G6000HC38ADC01,1,1281
DDR5,Micron,16.0,5600.0,Dual Kit,MTC4C10163S1SC56BD1,0,1282
DDR5,Other,16.0,4800.0,Single,KSM48E40BS8KM-16HM-MB,1,1283
DDR5,G.Skill,32.0,6000.0,Dual Kit,Trident Z5,0,1284
DDR5,SK Hynix,8.0,5600.0,Single,does not apply,0,1285
DDR5,Dell,16.0,5600.0,Single,Unknown,0,1286
DDR5,G.Skill,,5600.0,Dual Kit,f5-6400j3239f48gx2-rs5k,0,1287
DDR5,Other,16.0,6000.0,Single,R5 6000M 12 16GB,0,1288
DDR5,SK Hynix,32.0,4800.0,Single,HMCG88MEBSA092N,0,1289
DDR5,G.Skill,32.0,6800.0,Dual Kit,F5-6800J3445G16GX2-RS5K,0,1290
DDR5,Crucial,32.0,5600.0,Single,Unknown,0,1291
DDR5,Kingston,32.0,6000.0,Dual Kit,KF560C36BBEAK2-32,0,1292
DDR5,Corsair,32.0,5600.0,Dual Kit,CL36,0,1293
DDR5,Team Group,16.0,6000.0,Single,flbd516g6000hc38adc01,0,1294
DDR5,Team Group,32.0,6000.0,Dual Kit,CTCED532G6000HC38GDC01,0,1295
DDR5,Corsair,16.0,6000.0,Single,CMH32GX5M2E6000C36,0,1296
DDR5,Corsair,32.0,6200.0,Dual Kit,CL36,0,1297
DDR5,Samsung,16.0,4800.0,Single,M323R2GA3BB0-CQK,0,1298
DDR5,Other,64.0,6400.0,Dual Kit,Unknown,0,1299
DDR5,Kingston,16.0,5200.0,Single,KF552C40BWA-16,0,1300
DDR5,Samsung,32.0,5600.0,Single,"M324R4GA3PB0-CWM, M324R4GA3PB0-CWM0D",1,1301
DDR5,G.Skill,64.0,6000.0,Dual Kit,F5-6000J3636F32GX2-TZ5RK,0,1302
DDR5,SK Hynix,32.0,4800.0,Dual Kit,Unknown,0,1303
DDR5,Micron,32.0,4800.0,Single,"MTC16C2085S1UC48BA1 BF, MTC16C2085S1UC48BA1, PC5-4800B-UB0-1010-XT, DPAX7B8002, 5M30Z71685",0,1304
DDR5,G.Skill,32.0,5600.0,Single,F5-5600J3636C16GX2-RS5K,0,1305
DDR5,Lenovo,32.0,6400.0,Single,"5M31N59998, 5M31N59995, 5M31N60005, 5M31Q52599, 5M31T62250",0,1306
DDR5,Team Group,32.0,6000.0,Dual Kit,FLARD532G6000HC38ADC01,0,1307
DDR5,Patriot,32.0,6000.0,Dual Kit,PVV532G600C30K,0,1308
DDR5,Kingston,16.0,5600.0,Dual Kit,Unknown,0,1309
DDR5,Other,16.0,5600.0,Single,Unknown,0,1310
DDR5,G.Skill,32.0,7800.0,Dual Kit,F5-7800J3646H16GX2-TZ5RK,0,1311
DDR5,Kingston,16.0,5600.0,Single,271617,0,1312
DDR5,Samsung,16.0,4800.0,Single,"M323R2GA3BB0-CQKOL, M323R2GA3BB0CQKOL",0,1313
DDR5,Samsung,16.0,6400.0,Single,M435R2GA3PB1-CCPSG,0,1314
DDR5,Other,112.0,5600.0,Bulk,Unknown,0,1315
DDR5,Samsung,48.0,5600.0,Single,"PC5-5600B-SB0-1010-XT, M425R6GA3PB0-CWM0D",0,1316
DDR5,SK Hynix,16.0,5600.0,Dual Kit,HMCG78AGBSA092N AA,0,1317
DDR5,SK Hynix,16.0,5600.0,Single,M323R2GA3PB0-CWMOL,0,1318
DDR5,SK Hynix,16.0,4800.0,Single,HMCG78MEBUA084N,1,1319
DDR5,Kingston,16.0,4800.0,Single,KVR56U46BS8-16,0,1320
DDR5,Micron,16.0,5600.0,Single,802COF24104747B158,0,1321
DDR5,Crucial,64.0,6400.0,Dual Kit,CP2K32G64C40U5B,0,1322
DDR5,Micron,32.0,4800.0,Single,MTC20C2085S1EC48BA1,1,1323
DDR5,Micron,16.0,6400.0,Single,PC-6400B-VA0-1211-XT,0,1324
DDR5,Team Group,,5600.0,Single,Unknown,0,1325
DDR5,G.Skill,48.0,8400.0,Dual Kit,F5-8400J4052G24GX2-TR5G,0,1326
DDR5,Kingston,8.0,5600.0,Single,kcp556us6-8,0,1327
DDR5,Patriot,96.0,6000.0,Single,"VEUR532G6028K, VEUR548G6028K, VEUR548G6432K, VEUR564G6028K, VEUR564G6432K, VEUR596G6028K, VEUR596G6432K",0,1328
DDR5,Samsung,32.0,5600.0,Dual Kit,Unknown,0,1329
DDR5,Other,8.0,4800.0,Single,HMCG66MEBUA081N,0,1330
DDR5,Transcend,32.0,4800.0,Single,JM4800ALE-32G,1,1331
DDR5,XPG,16.0,6000.0,Single,AX5U6000C3016G-CLARBK,0,1332
DDR5,Other,16.0,6000.0,Single,ND5U1660405BRKDA,0,1333
DDR5,Corsair,32.0,6000.0,Dual Kit,CMH32GX5M2B6000C30,0,1334
DDR5,Kingston,16.0,5600.0,Single,LV56S46BS8HA,0,1335
DDR5,Kingston,8.0,5600.0,Single,Unknown,0,1336
DDR5,Corsair,32.0,6000.0,Dual Kit,CMH32GX5M2B5600C36W,0,1337
DDR5,T-FORCE,64.0,6000.0,Dual Kit,"FF4D564G6000HC38ADC01, X003K5205R",0,1338
DDR5,Samsung,32.0,5600.0,Single,M323R4GA3PB0-CWM0,0,1339
DDR5,Samsung,32.0,4800.0,Single,M321R4GA0BB0CQKMG,1,1340
DDR5,SK Hynix,32.0,5600.0,Single,HMCG88AGBSA092N AA,0,1341
DDR5,G.Skill,64.0,6400.0,Dual Kit,Unknown,0,1342
DDR5,G.Skill,64.0,6000.0,Dual Kit,F5-6000J3040G32GX2-FX5,0,1343
DDR5,SK Hynix,16.0,4800.0,Bulk,HMCG78MEBUA081N,0,1344
DDR5,Team Group,32.0,6000.0,Dual Kit,CTCCD532G6000HC48DC01,0,1345
DDR5,SK Hynix,8.0,4800.0,Single,HMCG66AEBSA095N,0,1346
DDR5,G.Skill,32.0,6400.0,Dual Kit,F5-6400J3039G16GX2-TR5NS,0,1347
DDR5,Corsair,32.0,6000.0,Dual Kit,CMK32GX5M2D6000C30,0,1348
DDR5,Team Group,64.0,6000.0,Dual Kit,Unknown,0,1349
DDR5,Samsung,16.0,4800.0,Single,M425R2GA3BB0-CQKOD,0,1350
DDR5,Team Group,32.0,6000.0,Dual Kit,CTCED532G6000HC38ADC01,0,1351
DDR5,Team Group,32.0,5600.0,Dual Kit,FF3D532G6000HC30DC01,0,1352
DDR5,Team Group,16.0,6000.0,Single,FLRD516G600HC38ABK,0,1353
DDR5,Crucial,16.0,5600.0,Dual Kit,Unknown,0,1354
DDR5,SK Hynix,32.0,4800.0,Single,"HMCG88MEBUA081N, HMCG88MEBUA084N",0,1355
DDR5,Silicon Power,32.0,6000.0,Dual Kit,Unknown,0,1356
DDR5,HP,16.0,5600.0,Single,Unknown,0,1357
DDR5,Other,16.0,4800.0,Single,M425R2GA3BB0-CQK0L,0,1358
DDR5,SK Hynix,16.0,5600.0,Single,HMCG78AGBUA084N,1,1359
DDR5,G.Skill,16.0,5600.0,Single,F5-5600U3636C16GX2-TZ5RK,0,1360
DDR5,Micron,32.0,6400.0,Single,MTC16C2085S1VC64BD1,0,1361
